type,Province/State,Country/Region,Lat,Long,date,cases
confirmed,"Pottawattamie, IA",US,41.3912,-95.4778,1/23/20,0
confirmed,"Pottawattamie, IA",US,41.3912,-95.4778,1/24/20,0
confirmed,"Pottawattamie, IA",US,41.3912,-95.4778,1/25/20,0
confirmed,"Pottawattamie, IA",US,41.3912,-95.4778,1/26/20,0
confirmed,"Pottawattamie, IA",US,41.3912,-95.4778,1/27/20,0
confirmed,"Pottawattamie, IA",US,41.3912,-95.4778,1/28/20,0
confirmed,"Pottawattamie, IA",US,41.3912,-95.4778,1/29/20,0
confirmed,"Pottawattamie, IA",US,41.3912,-95.4778,1/30/20,0
confirmed,"Pottawattamie, IA",US,41.3912,-95.4778,1/31/20,0
confirmed,"Pottawattamie, IA",US,41.3912,-95.4778,2/1/20,0
confirmed,"Pottawattamie, IA",US,41.3912,-95.4778,2/2/20,0
confirmed,"Pottawattamie, IA",US,41.3912,-95.4778,2/3/20,0
confirmed,"Pottawattamie, IA",US,41.3912,-95.4778,2/4/20,0
confirmed,"Pottawattamie, IA",US,41.3912,-95.4778,2/5/20,0
confirmed,"Pottawattamie, IA",US,41.3912,-95.4778,2/6/20,0
confirmed,"Pottawattamie, IA",US,41.3912,-95.4778,2/7/20,0
confirmed,"Pottawattamie, IA",US,41.3912,-95.4778,2/8/20,0
confirmed,"Pottawattamie, IA",US,41.3912,-95.4778,2/9/20,0
confirmed,"Pottawattamie, IA",US,41.3912,-95.4778,2/10/20,0
confirmed,"Pottawattamie, IA",US,41.3912,-95.4778,2/11/20,0
confirmed,"Pottawattamie, IA",US,41.3912,-95.4778,2/12/20,0
confirmed,"Pottawattamie, IA",US,41.3912,-95.4778,2/13/20,0
confirmed,"Pottawattamie, IA",US,41.3912,-95.4778,2/14/20,0
confirmed,"Pottawattamie, IA",US,41.3912,-95.4778,2/15/20,0
confirmed,"Pottawattamie, IA",US,41.3912,-95.4778,2/16/20,0
confirmed,"Pottawattamie, IA",US,41.3912,-95.4778,2/17/20,0
confirmed,"Pottawattamie, IA",US,41.3912,-95.4778,2/18/20,0
confirmed,"Pottawattamie, IA",US,41.3912,-95.4778,2/19/20,0
confirmed,"Pottawattamie, IA",US,41.3912,-95.4778,2/20/20,0
confirmed,"Pottawattamie, IA",US,41.3912,-95.4778,2/21/20,0
confirmed,"Pottawattamie, IA",US,41.3912,-95.4778,2/22/20,0
confirmed,"Pottawattamie, IA",US,41.3912,-95.4778,2/23/20,0
confirmed,"Pottawattamie, IA",US,41.3912,-95.4778,2/24/20,0
confirmed,"Pottawattamie, IA",US,41.3912,-95.4778,2/25/20,0
confirmed,"Pottawattamie, IA",US,41.3912,-95.4778,2/26/20,0
confirmed,"Pottawattamie, IA",US,41.3912,-95.4778,2/27/20,0
confirmed,"Pottawattamie, IA",US,41.3912,-95.4778,2/28/20,0
confirmed,"Pottawattamie, IA",US,41.3912,-95.4778,2/29/20,0
confirmed,"Pottawattamie, IA",US,41.3912,-95.4778,3/1/20,0
confirmed,"Pottawattamie, IA",US,41.3912,-95.4778,3/2/20,0
confirmed,"Pottawattamie, IA",US,41.3912,-95.4778,3/3/20,0
confirmed,"Pottawattamie, IA",US,41.3912,-95.4778,3/4/20,0
confirmed,"Pottawattamie, IA",US,41.3912,-95.4778,3/5/20,0
confirmed,"Pottawattamie, IA",US,41.3912,-95.4778,3/6/20,0
confirmed,"Pottawattamie, IA",US,41.3912,-95.4778,3/7/20,0
confirmed,"Pottawattamie, IA",US,41.3912,-95.4778,3/8/20,0
confirmed,"Pottawattamie, IA",US,41.3912,-95.4778,3/9/20,0
confirmed,"Pottawattamie, IA",US,41.3912,-95.4778,3/10/20,0
confirmed,"Pottawattamie, IA",US,41.3912,-95.4778,3/11/20,0
confirmed,"Pottawattamie, IA",US,41.3912,-95.4778,3/12/20,0
confirmed,"Pottawattamie, IA",US,41.3912,-95.4778,3/13/20,0
confirmed,"Pottawattamie, IA",US,41.3912,-95.4778,3/14/20,0
confirmed,"Pottawattamie, IA",US,41.3912,-95.4778,3/15/20,0
confirmed,"Pottawattamie, IA",US,41.3912,-95.4778,3/16/20,0
confirmed,"Pottawattamie, IA",US,41.3912,-95.4778,3/17/20,0
confirmed,"Pottawattamie, IA",US,41.3912,-95.4778,3/18/20,
confirmed,"Camden, NC",US,34.2465,-80.607,1/22/20,0
confirmed,"Camden, NC",US,34.2465,-80.607,1/23/20,0
confirmed,"Camden, NC",US,34.2465,-80.607,1/24/20,0
confirmed,"Camden, NC",US,34.2465,-80.607,1/25/20,0
confirmed,"Camden, NC",US,34.2465,-80.607,1/26/20,0
confirmed,"Camden, NC",US,34.2465,-80.607,1/27/20,0
confirmed,"Camden, NC",US,34.2465,-80.607,1/28/20,0
confirmed,"Camden, NC",US,34.2465,-80.607,1/29/20,0
confirmed,"Camden, NC",US,34.2465,-80.607,1/30/20,0
confirmed,"Camden, NC",US,34.2465,-80.607,1/31/20,0
confirmed,"Camden, NC",US,34.2465,-80.607,2/1/20,0
confirmed,"Camden, NC",US,34.2465,-80.607,2/2/20,0
confirmed,"Camden, NC",US,34.2465,-80.607,2/3/20,0
confirmed,"Camden, NC",US,34.2465,-80.607,2/4/20,0
confirmed,"Camden, NC",US,34.2465,-80.607,2/5/20,0
confirmed,"Camden, NC",US,34.2465,-80.607,2/6/20,0
confirmed,"Camden, NC",US,34.2465,-80.607,2/7/20,0
confirmed,"Camden, NC",US,34.2465,-80.607,2/8/20,0
confirmed,"Camden, NC",US,34.2465,-80.607,2/9/20,0
confirmed,"Camden, NC",US,34.2465,-80.607,2/10/20,0
confirmed,"Camden, NC",US,34.2465,-80.607,2/11/20,0
confirmed,"Camden, NC",US,34.2465,-80.607,2/12/20,0
confirmed,"Camden, NC",US,34.2465,-80.607,2/13/20,0
confirmed,"Camden, NC",US,34.2465,-80.607,2/14/20,0
confirmed,"Camden, NC",US,34.2465,-80.607,2/15/20,0
confirmed,"Camden, NC",US,34.2465,-80.607,2/16/20,0
confirmed,"Camden, NC",US,34.2465,-80.607,2/17/20,0
confirmed,"Camden, NC",US,34.2465,-80.607,2/18/20,0
confirmed,"Camden, NC",US,34.2465,-80.607,2/19/20,0
confirmed,"Camden, NC",US,34.2465,-80.607,2/20/20,0
confirmed,"Camden, NC",US,34.2465,-80.607,2/21/20,0
confirmed,"Camden, NC",US,34.2465,-80.607,2/22/20,0
confirmed,"Camden, NC",US,34.2465,-80.607,2/23/20,0
confirmed,"Camden, NC",US,34.2465,-80.607,2/24/20,0
confirmed,"Camden, NC",US,34.2465,-80.607,2/25/20,0
confirmed,"Camden, NC",US,34.2465,-80.607,2/26/20,0
confirmed,"Camden, NC",US,34.2465,-80.607,2/27/20,0
confirmed,"Camden, NC",US,34.2465,-80.607,2/28/20,0
confirmed,"Camden, NC",US,34.2465,-80.607,2/29/20,0
confirmed,"Camden, NC",US,34.2465,-80.607,3/1/20,0
confirmed,"Camden, NC",US,34.2465,-80.607,3/2/20,0
confirmed,"Camden, NC",US,34.2465,-80.607,3/3/20,0
confirmed,"Camden, NC",US,34.2465,-80.607,3/4/20,0
confirmed,"Camden, NC",US,34.2465,-80.607,3/5/20,0
confirmed,"Camden, NC",US,34.2465,-80.607,3/6/20,0
confirmed,"Camden, NC",US,34.2465,-80.607,3/7/20,0
confirmed,"Camden, NC",US,34.2465,-80.607,3/8/20,0
confirmed,"Camden, NC",US,34.2465,-80.607,3/9/20,0
confirmed,"Camden, NC",US,34.2465,-80.607,3/10/20,0
confirmed,"Camden, NC",US,34.2465,-80.607,3/11/20,0
confirmed,"Camden, NC",US,34.2465,-80.607,3/12/20,0
confirmed,"Camden, NC",US,34.2465,-80.607,3/13/20,0
confirmed,"Camden, NC",US,34.2465,-80.607,3/14/20,0
confirmed,"Camden, NC",US,34.2465,-80.607,3/15/20,0
confirmed,"Camden, NC",US,34.2465,-80.607,3/16/20,0
confirmed,"Camden, NC",US,34.2465,-80.607,3/17/20,0
confirmed,"Camden, NC",US,34.2465,-80.607,3/18/20,
confirmed,"Pima, AZ",US,32.0575,-111.6661,1/22/20,0
confirmed,"Pima, AZ",US,32.0575,-111.6661,1/23/20,0
confirmed,"Pima, AZ",US,32.0575,-111.6661,1/24/20,0
confirmed,"Pima, AZ",US,32.0575,-111.6661,1/25/20,0
confirmed,"Pima, AZ",US,32.0575,-111.6661,1/26/20,0
confirmed,"Pima, AZ",US,32.0575,-111.6661,1/27/20,0
confirmed,"Pima, AZ",US,32.0575,-111.6661,1/28/20,0
confirmed,"Pima, AZ",US,32.0575,-111.6661,1/29/20,0
confirmed,"Pima, AZ",US,32.0575,-111.6661,1/30/20,0
confirmed,"Pima, AZ",US,32.0575,-111.6661,1/31/20,0
confirmed,"Pima, AZ",US,32.0575,-111.6661,2/1/20,0
confirmed,"Pima, AZ",US,32.0575,-111.6661,2/2/20,0
confirmed,"Pima, AZ",US,32.0575,-111.6661,2/3/20,0
confirmed,"Pima, AZ",US,32.0575,-111.6661,2/4/20,0
confirmed,"Pima, AZ",US,32.0575,-111.6661,2/5/20,0
confirmed,"Pima, AZ",US,32.0575,-111.6661,2/6/20,0
confirmed,"Pima, AZ",US,32.0575,-111.6661,2/7/20,0
confirmed,"Pima, AZ",US,32.0575,-111.6661,2/8/20,0
confirmed,"Pima, AZ",US,32.0575,-111.6661,2/9/20,0
confirmed,"Pima, AZ",US,32.0575,-111.6661,2/10/20,0
confirmed,"Pima, AZ",US,32.0575,-111.6661,2/11/20,0
confirmed,"Pima, AZ",US,32.0575,-111.6661,2/12/20,0
confirmed,"Pima, AZ",US,32.0575,-111.6661,2/13/20,0
confirmed,"Pima, AZ",US,32.0575,-111.6661,2/14/20,0
confirmed,"Pima, AZ",US,32.0575,-111.6661,2/15/20,0
confirmed,"Pima, AZ",US,32.0575,-111.6661,2/16/20,0
confirmed,"Pima, AZ",US,32.0575,-111.6661,2/17/20,0
confirmed,"Pima, AZ",US,32.0575,-111.6661,2/18/20,0
confirmed,"Pima, AZ",US,32.0575,-111.6661,2/19/20,0
confirmed,"Pima, AZ",US,32.0575,-111.6661,2/20/20,0
confirmed,"Pima, AZ",US,32.0575,-111.6661,2/21/20,0
confirmed,"Pima, AZ",US,32.0575,-111.6661,2/22/20,0
confirmed,"Pima, AZ",US,32.0575,-111.6661,2/23/20,0
confirmed,"Pima, AZ",US,32.0575,-111.6661,2/24/20,0
confirmed,"Pima, AZ",US,32.0575,-111.6661,2/25/20,0
confirmed,"Pima, AZ",US,32.0575,-111.6661,2/26/20,0
confirmed,"Pima, AZ",US,32.0575,-111.6661,2/27/20,0
confirmed,"Pima, AZ",US,32.0575,-111.6661,2/28/20,0
confirmed,"Pima, AZ",US,32.0575,-111.6661,2/29/20,0
confirmed,"Pima, AZ",US,32.0575,-111.6661,3/1/20,0
confirmed,"Pima, AZ",US,32.0575,-111.6661,3/2/20,0
confirmed,"Pima, AZ",US,32.0575,-111.6661,3/3/20,0
confirmed,"Pima, AZ",US,32.0575,-111.6661,3/4/20,0
confirmed,"Pima, AZ",US,32.0575,-111.6661,3/5/20,0
confirmed,"Pima, AZ",US,32.0575,-111.6661,3/6/20,0
confirmed,"Pima, AZ",US,32.0575,-111.6661,3/7/20,0
confirmed,"Pima, AZ",US,32.0575,-111.6661,3/8/20,0
confirmed,"Pima, AZ",US,32.0575,-111.6661,3/9/20,0
confirmed,"Pima, AZ",US,32.0575,-111.6661,3/10/20,0
confirmed,"Pima, AZ",US,32.0575,-111.6661,3/11/20,0
confirmed,"Pima, AZ",US,32.0575,-111.6661,3/12/20,0
confirmed,"Pima, AZ",US,32.0575,-111.6661,3/13/20,0
confirmed,"Pima, AZ",US,32.0575,-111.6661,3/14/20,0
confirmed,"Pima, AZ",US,32.0575,-111.6661,3/15/20,0
confirmed,"Pima, AZ",US,32.0575,-111.6661,3/16/20,0
confirmed,"Pima, AZ",US,32.0575,-111.6661,3/17/20,0
confirmed,"Pima, AZ",US,32.0575,-111.6661,3/18/20,
confirmed,"Noble, IN",US,41.4277,-85.355,1/22/20,0
confirmed,"Noble, IN",US,41.4277,-85.355,1/23/20,0
confirmed,"Noble, IN",US,41.4277,-85.355,1/24/20,0
confirmed,"Noble, IN",US,41.4277,-85.355,1/25/20,0
confirmed,"Noble, IN",US,41.4277,-85.355,1/26/20,0
confirmed,"Noble, IN",US,41.4277,-85.355,1/27/20,0
confirmed,"Noble, IN",US,41.4277,-85.355,1/28/20,0
confirmed,"Noble, IN",US,41.4277,-85.355,1/29/20,0
confirmed,"Noble, IN",US,41.4277,-85.355,1/30/20,0
confirmed,"Noble, IN",US,41.4277,-85.355,1/31/20,0
confirmed,"Noble, IN",US,41.4277,-85.355,2/1/20,0
confirmed,"Noble, IN",US,41.4277,-85.355,2/2/20,0
confirmed,"Noble, IN",US,41.4277,-85.355,2/3/20,0
confirmed,"Noble, IN",US,41.4277,-85.355,2/4/20,0
confirmed,"Noble, IN",US,41.4277,-85.355,2/5/20,0
confirmed,"Noble, IN",US,41.4277,-85.355,2/6/20,0
confirmed,"Noble, IN",US,41.4277,-85.355,2/7/20,0
confirmed,"Noble, IN",US,41.4277,-85.355,2/8/20,0
confirmed,"Noble, IN",US,41.4277,-85.355,2/9/20,0
confirmed,"Noble, IN",US,41.4277,-85.355,2/10/20,0
confirmed,"Noble, IN",US,41.4277,-85.355,2/11/20,0
confirmed,"Noble, IN",US,41.4277,-85.355,2/12/20,0
confirmed,"Noble, IN",US,41.4277,-85.355,2/13/20,0
confirmed,"Noble, IN",US,41.4277,-85.355,2/14/20,0
confirmed,"Noble, IN",US,41.4277,-85.355,2/15/20,0
confirmed,"Noble, IN",US,41.4277,-85.355,2/16/20,0
confirmed,"Noble, IN",US,41.4277,-85.355,2/17/20,0
confirmed,"Noble, IN",US,41.4277,-85.355,2/18/20,0
confirmed,"Noble, IN",US,41.4277,-85.355,2/19/20,0
confirmed,"Noble, IN",US,41.4277,-85.355,2/20/20,0
confirmed,"Noble, IN",US,41.4277,-85.355,2/21/20,0
confirmed,"Noble, IN",US,41.4277,-85.355,2/22/20,0
confirmed,"Noble, IN",US,41.4277,-85.355,2/23/20,0
confirmed,"Noble, IN",US,41.4277,-85.355,2/24/20,0
confirmed,"Noble, IN",US,41.4277,-85.355,2/25/20,0
confirmed,"Noble, IN",US,41.4277,-85.355,2/26/20,0
confirmed,"Noble, IN",US,41.4277,-85.355,2/27/20,0
confirmed,"Noble, IN",US,41.4277,-85.355,2/28/20,0
confirmed,"Noble, IN",US,41.4277,-85.355,2/29/20,0
confirmed,"Noble, IN",US,41.4277,-85.355,3/1/20,0
confirmed,"Noble, IN",US,41.4277,-85.355,3/2/20,0
confirmed,"Noble, IN",US,41.4277,-85.355,3/3/20,0
confirmed,"Noble, IN",US,41.4277,-85.355,3/4/20,0
confirmed,"Noble, IN",US,41.4277,-85.355,3/5/20,0
confirmed,"Noble, IN",US,41.4277,-85.355,3/6/20,0
confirmed,"Noble, IN",US,41.4277,-85.355,3/7/20,0
confirmed,"Noble, IN",US,41.4277,-85.355,3/8/20,0
confirmed,"Noble, IN",US,41.4277,-85.355,3/9/20,0
confirmed,"Noble, IN",US,41.4277,-85.355,3/10/20,0
confirmed,"Noble, IN",US,41.4277,-85.355,3/11/20,0
confirmed,"Noble, IN",US,41.4277,-85.355,3/12/20,0
confirmed,"Noble, IN",US,41.4277,-85.355,3/13/20,0
confirmed,"Noble, IN",US,41.4277,-85.355,3/14/20,0
confirmed,"Noble, IN",US,41.4277,-85.355,3/15/20,0
confirmed,"Noble, IN",US,41.4277,-85.355,3/16/20,0
confirmed,"Noble, IN",US,41.4277,-85.355,3/17/20,0
confirmed,"Noble, IN",US,41.4277,-85.355,3/18/20,
confirmed,"Adams, IN",US,39.8522,-77.2865,1/22/20,0
confirmed,"Adams, IN",US,39.8522,-77.2865,1/23/20,0
confirmed,"Adams, IN",US,39.8522,-77.2865,1/24/20,0
confirmed,"Adams, IN",US,39.8522,-77.2865,1/25/20,0
confirmed,"Adams, IN",US,39.8522,-77.2865,1/26/20,0
confirmed,"Adams, IN",US,39.8522,-77.2865,1/27/20,0
confirmed,"Adams, IN",US,39.8522,-77.2865,1/28/20,0
confirmed,"Adams, IN",US,39.8522,-77.2865,1/29/20,0
confirmed,"Adams, IN",US,39.8522,-77.2865,1/30/20,0
confirmed,"Adams, IN",US,39.8522,-77.2865,1/31/20,0
confirmed,"Adams, IN",US,39.8522,-77.2865,2/1/20,0
confirmed,"Adams, IN",US,39.8522,-77.2865,2/2/20,0
confirmed,"Adams, IN",US,39.8522,-77.2865,2/3/20,0
confirmed,"Adams, IN",US,39.8522,-77.2865,2/4/20,0
confirmed,"Adams, IN",US,39.8522,-77.2865,2/5/20,0
confirmed,"Adams, IN",US,39.8522,-77.2865,2/6/20,0
confirmed,"Adams, IN",US,39.8522,-77.2865,2/7/20,0
confirmed,"Adams, IN",US,39.8522,-77.2865,2/8/20,0
confirmed,"Adams, IN",US,39.8522,-77.2865,2/9/20,0
confirmed,"Adams, IN",US,39.8522,-77.2865,2/10/20,0
confirmed,"Adams, IN",US,39.8522,-77.2865,2/11/20,0
confirmed,"Adams, IN",US,39.8522,-77.2865,2/12/20,0
confirmed,"Adams, IN",US,39.8522,-77.2865,2/13/20,0
confirmed,"Adams, IN",US,39.8522,-77.2865,2/14/20,0
confirmed,"Adams, IN",US,39.8522,-77.2865,2/15/20,0
confirmed,"Adams, IN",US,39.8522,-77.2865,2/16/20,0
confirmed,"Adams, IN",US,39.8522,-77.2865,2/17/20,0
confirmed,"Adams, IN",US,39.8522,-77.2865,2/18/20,0
confirmed,"Adams, IN",US,39.8522,-77.2865,2/19/20,0
confirmed,"Adams, IN",US,39.8522,-77.2865,2/20/20,0
confirmed,"Adams, IN",US,39.8522,-77.2865,2/21/20,0
confirmed,"Adams, IN",US,39.8522,-77.2865,2/22/20,0
confirmed,"Adams, IN",US,39.8522,-77.2865,2/23/20,0
confirmed,"Adams, IN",US,39.8522,-77.2865,2/24/20,0
confirmed,"Adams, IN",US,39.8522,-77.2865,2/25/20,0
confirmed,"Adams, IN",US,39.8522,-77.2865,2/26/20,0
confirmed,"Adams, IN",US,39.8522,-77.2865,2/27/20,0
confirmed,"Adams, IN",US,39.8522,-77.2865,2/28/20,0
confirmed,"Adams, IN",US,39.8522,-77.2865,2/29/20,0
confirmed,"Adams, IN",US,39.8522,-77.2865,3/1/20,0
confirmed,"Adams, IN",US,39.8522,-77.2865,3/2/20,0
confirmed,"Adams, IN",US,39.8522,-77.2865,3/3/20,0
confirmed,"Adams, IN",US,39.8522,-77.2865,3/4/20,0
confirmed,"Adams, IN",US,39.8522,-77.2865,3/5/20,0
confirmed,"Adams, IN",US,39.8522,-77.2865,3/6/20,0
confirmed,"Adams, IN",US,39.8522,-77.2865,3/7/20,0
confirmed,"Adams, IN",US,39.8522,-77.2865,3/8/20,0
confirmed,"Adams, IN",US,39.8522,-77.2865,3/9/20,0
confirmed,"Adams, IN",US,39.8522,-77.2865,3/10/20,0
confirmed,"Adams, IN",US,39.8522,-77.2865,3/11/20,0
confirmed,"Adams, IN",US,39.8522,-77.2865,3/12/20,0
confirmed,"Adams, IN",US,39.8522,-77.2865,3/13/20,0
confirmed,"Adams, IN",US,39.8522,-77.2865,3/14/20,0
confirmed,"Adams, IN",US,39.8522,-77.2865,3/15/20,0
confirmed,"Adams, IN",US,39.8522,-77.2865,3/16/20,0
confirmed,"Adams, IN",US,39.8522,-77.2865,3/17/20,0
confirmed,"Adams, IN",US,39.8522,-77.2865,3/18/20,
confirmed,"Boone, IN",US,40.0106,-86.4997,1/22/20,0
confirmed,"Boone, IN",US,40.0106,-86.4997,1/23/20,0
confirmed,"Boone, IN",US,40.0106,-86.4997,1/24/20,0
confirmed,"Boone, IN",US,40.0106,-86.4997,1/25/20,0
confirmed,"Boone, IN",US,40.0106,-86.4997,1/26/20,0
confirmed,"Boone, IN",US,40.0106,-86.4997,1/27/20,0
confirmed,"Boone, IN",US,40.0106,-86.4997,1/28/20,0
confirmed,"Boone, IN",US,40.0106,-86.4997,1/29/20,0
confirmed,"Boone, IN",US,40.0106,-86.4997,1/30/20,0
confirmed,"Boone, IN",US,40.0106,-86.4997,1/31/20,0
confirmed,"Boone, IN",US,40.0106,-86.4997,2/1/20,0
confirmed,"Boone, IN",US,40.0106,-86.4997,2/2/20,0
confirmed,"Boone, IN",US,40.0106,-86.4997,2/3/20,0
confirmed,"Boone, IN",US,40.0106,-86.4997,2/4/20,0
confirmed,"Boone, IN",US,40.0106,-86.4997,2/5/20,0
confirmed,"Boone, IN",US,40.0106,-86.4997,2/6/20,0
confirmed,"Boone, IN",US,40.0106,-86.4997,2/7/20,0
confirmed,"Boone, IN",US,40.0106,-86.4997,2/8/20,0
confirmed,"Boone, IN",US,40.0106,-86.4997,2/9/20,0
confirmed,"Boone, IN",US,40.0106,-86.4997,2/10/20,0
confirmed,"Boone, IN",US,40.0106,-86.4997,2/11/20,0
confirmed,"Boone, IN",US,40.0106,-86.4997,2/12/20,0
confirmed,"Boone, IN",US,40.0106,-86.4997,2/13/20,0
confirmed,"Boone, IN",US,40.0106,-86.4997,2/14/20,0
confirmed,"Boone, IN",US,40.0106,-86.4997,2/15/20,0
confirmed,"Boone, IN",US,40.0106,-86.4997,2/16/20,0
confirmed,"Boone, IN",US,40.0106,-86.4997,2/17/20,0
confirmed,"Boone, IN",US,40.0106,-86.4997,2/18/20,0
confirmed,"Boone, IN",US,40.0106,-86.4997,2/19/20,0
confirmed,"Boone, IN",US,40.0106,-86.4997,2/20/20,0
confirmed,"Boone, IN",US,40.0106,-86.4997,2/21/20,0
confirmed,"Boone, IN",US,40.0106,-86.4997,2/22/20,0
confirmed,"Boone, IN",US,40.0106,-86.4997,2/23/20,0
confirmed,"Boone, IN",US,40.0106,-86.4997,2/24/20,0
confirmed,"Boone, IN",US,40.0106,-86.4997,2/25/20,0
confirmed,"Boone, IN",US,40.0106,-86.4997,2/26/20,0
confirmed,"Boone, IN",US,40.0106,-86.4997,2/27/20,0
confirmed,"Boone, IN",US,40.0106,-86.4997,2/28/20,0
confirmed,"Boone, IN",US,40.0106,-86.4997,2/29/20,0
confirmed,"Boone, IN",US,40.0106,-86.4997,3/1/20,0
confirmed,"Boone, IN",US,40.0106,-86.4997,3/2/20,0
confirmed,"Boone, IN",US,40.0106,-86.4997,3/3/20,0
confirmed,"Boone, IN",US,40.0106,-86.4997,3/4/20,0
confirmed,"Boone, IN",US,40.0106,-86.4997,3/5/20,0
confirmed,"Boone, IN",US,40.0106,-86.4997,3/6/20,0
confirmed,"Boone, IN",US,40.0106,-86.4997,3/7/20,0
confirmed,"Boone, IN",US,40.0106,-86.4997,3/8/20,0
confirmed,"Boone, IN",US,40.0106,-86.4997,3/9/20,0
confirmed,"Boone, IN",US,40.0106,-86.4997,3/10/20,0
confirmed,"Boone, IN",US,40.0106,-86.4997,3/11/20,0
confirmed,"Boone, IN",US,40.0106,-86.4997,3/12/20,0
confirmed,"Boone, IN",US,40.0106,-86.4997,3/13/20,0
confirmed,"Boone, IN",US,40.0106,-86.4997,3/14/20,0
confirmed,"Boone, IN",US,40.0106,-86.4997,3/15/20,0
confirmed,"Boone, IN",US,40.0106,-86.4997,3/16/20,0
confirmed,"Boone, IN",US,40.0106,-86.4997,3/17/20,0
confirmed,"Boone, IN",US,40.0106,-86.4997,3/18/20,
confirmed,"Dane, WI",US,43.0186,-89.5498,1/22/20,0
confirmed,"Dane, WI",US,43.0186,-89.5498,1/23/20,0
confirmed,"Dane, WI",US,43.0186,-89.5498,1/24/20,0
confirmed,"Dane, WI",US,43.0186,-89.5498,1/25/20,0
confirmed,"Dane, WI",US,43.0186,-89.5498,1/26/20,0
confirmed,"Dane, WI",US,43.0186,-89.5498,1/27/20,0
confirmed,"Dane, WI",US,43.0186,-89.5498,1/28/20,0
confirmed,"Dane, WI",US,43.0186,-89.5498,1/29/20,0
confirmed,"Dane, WI",US,43.0186,-89.5498,1/30/20,0
confirmed,"Dane, WI",US,43.0186,-89.5498,1/31/20,0
confirmed,"Dane, WI",US,43.0186,-89.5498,2/1/20,0
confirmed,"Dane, WI",US,43.0186,-89.5498,2/2/20,0
confirmed,"Dane, WI",US,43.0186,-89.5498,2/3/20,0
confirmed,"Dane, WI",US,43.0186,-89.5498,2/4/20,0
confirmed,"Dane, WI",US,43.0186,-89.5498,2/5/20,0
confirmed,"Dane, WI",US,43.0186,-89.5498,2/6/20,0
confirmed,"Dane, WI",US,43.0186,-89.5498,2/7/20,0
confirmed,"Dane, WI",US,43.0186,-89.5498,2/8/20,0
confirmed,"Dane, WI",US,43.0186,-89.5498,2/9/20,0
confirmed,"Dane, WI",US,43.0186,-89.5498,2/10/20,0
confirmed,"Dane, WI",US,43.0186,-89.5498,2/11/20,0
confirmed,"Dane, WI",US,43.0186,-89.5498,2/12/20,0
confirmed,"Dane, WI",US,43.0186,-89.5498,2/13/20,0
confirmed,"Dane, WI",US,43.0186,-89.5498,2/14/20,0
confirmed,"Dane, WI",US,43.0186,-89.5498,2/15/20,0
confirmed,"Dane, WI",US,43.0186,-89.5498,2/16/20,0
confirmed,"Dane, WI",US,43.0186,-89.5498,2/17/20,0
confirmed,"Dane, WI",US,43.0186,-89.5498,2/18/20,0
confirmed,"Dane, WI",US,43.0186,-89.5498,2/19/20,0
confirmed,"Dane, WI",US,43.0186,-89.5498,2/20/20,0
confirmed,"Dane, WI",US,43.0186,-89.5498,2/21/20,0
confirmed,"Dane, WI",US,43.0186,-89.5498,2/22/20,0
confirmed,"Dane, WI",US,43.0186,-89.5498,2/23/20,0
confirmed,"Dane, WI",US,43.0186,-89.5498,2/24/20,0
confirmed,"Dane, WI",US,43.0186,-89.5498,2/25/20,0
confirmed,"Dane, WI",US,43.0186,-89.5498,2/26/20,0
confirmed,"Dane, WI",US,43.0186,-89.5498,2/27/20,0
confirmed,"Dane, WI",US,43.0186,-89.5498,2/28/20,0
confirmed,"Dane, WI",US,43.0186,-89.5498,2/29/20,0
confirmed,"Dane, WI",US,43.0186,-89.5498,3/1/20,0
confirmed,"Dane, WI",US,43.0186,-89.5498,3/2/20,0
confirmed,"Dane, WI",US,43.0186,-89.5498,3/3/20,0
confirmed,"Dane, WI",US,43.0186,-89.5498,3/4/20,0
confirmed,"Dane, WI",US,43.0186,-89.5498,3/5/20,0
confirmed,"Dane, WI",US,43.0186,-89.5498,3/6/20,0
confirmed,"Dane, WI",US,43.0186,-89.5498,3/7/20,0
confirmed,"Dane, WI",US,43.0186,-89.5498,3/8/20,0
confirmed,"Dane, WI",US,43.0186,-89.5498,3/9/20,0
confirmed,"Dane, WI",US,43.0186,-89.5498,3/10/20,0
confirmed,"Dane, WI",US,43.0186,-89.5498,3/11/20,0
confirmed,"Dane, WI",US,43.0186,-89.5498,3/12/20,0
confirmed,"Dane, WI",US,43.0186,-89.5498,3/13/20,0
confirmed,"Dane, WI",US,43.0186,-89.5498,3/14/20,0
confirmed,"Dane, WI",US,43.0186,-89.5498,3/15/20,0
confirmed,"Dane, WI",US,43.0186,-89.5498,3/16/20,0
confirmed,"Dane, WI",US,43.0186,-89.5498,3/17/20,0
confirmed,"Dane, WI",US,43.0186,-89.5498,3/18/20,
confirmed,"Pierce, WI",US,44.7509,-92.3814,1/22/20,0
confirmed,"Pierce, WI",US,44.7509,-92.3814,1/23/20,0
confirmed,"Pierce, WI",US,44.7509,-92.3814,1/24/20,0
confirmed,"Pierce, WI",US,44.7509,-92.3814,1/25/20,0
confirmed,"Pierce, WI",US,44.7509,-92.3814,1/26/20,0
confirmed,"Pierce, WI",US,44.7509,-92.3814,1/27/20,0
confirmed,"Pierce, WI",US,44.7509,-92.3814,1/28/20,0
confirmed,"Pierce, WI",US,44.7509,-92.3814,1/29/20,0
