Date,Country/Region,Province/State,Lat,Long,ConfirmedToDate,NewConfirmed,PrevNewConfirmed,DaysToDouble_New,NewConfirmed_2DayAvg,DaysToDouble_2DayAvg,DeathsToDate,NewDeaths,PrevNewDeaths,DaysToDoubleDeath_New,NewDeaths_2DayAvg,DaysToDoubleDeath_2DayAvg,Recovered,ActiveCases,DaysIn,DaysIn5,DaysIn100,DaysIn250,DaysIn1000,DaysInDeaths,DaysInDeaths5,DaysInDeaths100,DaysInDeaths250,DaysInDeaths1000
2/2/20,Luxembourg,,49.8153,6.1296,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/3/20,Luxembourg,,49.8153,6.1296,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/4/20,Luxembourg,,49.8153,6.1296,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/5/20,Luxembourg,,49.8153,6.1296,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/6/20,Luxembourg,,49.8153,6.1296,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/7/20,Luxembourg,,49.8153,6.1296,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/8/20,Luxembourg,,49.8153,6.1296,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/9/20,Luxembourg,,49.8153,6.1296,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/10/20,Luxembourg,,49.8153,6.1296,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/11/20,Luxembourg,,49.8153,6.1296,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/12/20,Luxembourg,,49.8153,6.1296,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/13/20,Luxembourg,,49.8153,6.1296,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/14/20,Luxembourg,,49.8153,6.1296,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/15/20,Luxembourg,,49.8153,6.1296,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/16/20,Luxembourg,,49.8153,6.1296,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/17/20,Luxembourg,,49.8153,6.1296,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/18/20,Luxembourg,,49.8153,6.1296,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/19/20,Luxembourg,,49.8153,6.1296,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/20/20,Luxembourg,,49.8153,6.1296,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/21/20,Luxembourg,,49.8153,6.1296,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/22/20,Luxembourg,,49.8153,6.1296,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/23/20,Luxembourg,,49.8153,6.1296,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/24/20,Luxembourg,,49.8153,6.1296,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/25/20,Luxembourg,,49.8153,6.1296,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/26/20,Luxembourg,,49.8153,6.1296,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/27/20,Luxembourg,,49.8153,6.1296,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/28/20,Luxembourg,,49.8153,6.1296,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/29/20,Luxembourg,,49.8153,6.1296,1,1,0,,0.5,,0,0,0,,0,,0,1,1,0,0,0,0,0,0,0,0,0
3/1/20,Luxembourg,,49.8153,6.1296,1,0,1,,0.5,1.4,0,0,0,,0,,0,1,2,0,0,0,0,0,0,0,0,0
3/2/20,Luxembourg,,49.8153,6.1296,1,0,0,,0,,0,0,0,,0,,0,1,3,0,0,0,0,0,0,0,0,0
3/3/20,Luxembourg,,49.8153,6.1296,1,0,0,,0,,0,0,0,,0,,0,1,4,0,0,0,0,0,0,0,0,0
3/4/20,Luxembourg,,49.8153,6.1296,1,0,0,,0,,0,0,0,,0,,0,1,5,0,0,0,0,0,0,0,0,0
3/5/20,Luxembourg,,49.8153,6.1296,1,0,0,,0,,0,0,0,,0,,0,1,6,0,0,0,0,0,0,0,0,0
3/6/20,Luxembourg,,49.8153,6.1296,2,1,0,0.7,0.5,1.4,0,0,0,,0,,0,2,7,0,0,0,0,0,0,0,0,0
3/7/20,Luxembourg,,49.8153,6.1296,2,0,1,,0.5,2.8,0,0,0,,0,,0,2,8,0,0,0,0,0,0,0,0,0
3/8/20,Luxembourg,,49.8153,6.1296,3,1,0,1.4,0.5,2.8,0,0,0,,0,,0,3,9,0,0,0,0,0,0,0,0,0
3/9/20,Luxembourg,,49.8153,6.1296,3,0,1,,0.5,4.2,0,0,0,,0,,0,3,10,0,0,0,0,0,0,0,0,0
3/10/20,Luxembourg,,49.8153,6.1296,5,2,0,1.1,1,2.1,0,0,0,,0,,0,5,11,1,0,0,0,0,0,0,0,0
3/11/20,Luxembourg,,49.8153,6.1296,7,2,2,1.8,2,1.8,0,0,0,,0,,0,7,12,2,0,0,0,0,0,0,0,0
3/12/20,Luxembourg,,49.8153,6.1296,19,12,2,0.4,7,0.7,0,0,0,,0,,0,19,13,3,0,0,0,0,0,0,0,0
3/13/20,Luxembourg,,49.8153,6.1296,34,15,12,0.9,13.5,1.0,0,0,0,,0,,0,34,14,4,0,0,0,0,0,0,0,0
3/14/20,Luxembourg,,49.8153,6.1296,51,17,15,1.4,16,1.5,1,1,0,,0.5,,0,50,15,5,0,0,0,1,0,0,0,0
3/15/20,Luxembourg,,49.8153,6.1296,59,8,17,4.4,12.5,2.8,1,0,1,,0.5,1.4,0,58,16,6,0,0,0,2,0,0,0,0
3/16/20,Luxembourg,,49.8153,6.1296,77,18,8,2.3,13,3.1,1,0,0,,0,,0,76,17,7,0,0,0,3,0,0,0,0
3/17/20,Luxembourg,,49.8153,6.1296,140,63,18,0.8,40.5,1.3,1,0,0,,0,,0,139,18,8,1,0,0,4,0,0,0,0
3/18/20,Luxembourg,,49.8153,6.1296,203,63,63,1.5,63,1.5,2,1,0,0.7,0.5,1.4,0,201,19,9,2,0,0,5,0,0,0,0
3/19/20,Luxembourg,,49.8153,6.1296,335,132,63,1.1,97.5,1.4,4,2,1,0.7,1.5,0.9,0,331,20,10,3,1,0,6,0,0,0,0
3/20/20,Luxembourg,,49.8153,6.1296,484,149,132,1.6,140.5,1.6,4,0,2,,1,2.8,0,480,21,11,4,2,0,7,0,0,0,0
3/21/20,Luxembourg,,49.8153,6.1296,670,186,149,1.8,167.5,2.0,8,4,0,0.7,2,1.4,0,662,22,12,5,3,0,8,1,0,0,0
3/22/20,Luxembourg,,49.8153,6.1296,798,128,186,3.6,157,3.0,8,0,4,1.4,0.7,2.8,6,784,23,13,6,4,0,9,2,0,0,0
1/22/20,Madagascar,,-18.7669,46.8691,0,0,0,1.0,0,1.0,0,0,0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0
1/23/20,Madagascar,,-18.7669,46.8691,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/24/20,Madagascar,,-18.7669,46.8691,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/25/20,Madagascar,,-18.7669,46.8691,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/26/20,Madagascar,,-18.7669,46.8691,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/27/20,Madagascar,,-18.7669,46.8691,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/28/20,Madagascar,,-18.7669,46.8691,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/29/20,Madagascar,,-18.7669,46.8691,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/30/20,Madagascar,,-18.7669,46.8691,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/31/20,Madagascar,,-18.7669,46.8691,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/1/20,Madagascar,,-18.7669,46.8691,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/2/20,Madagascar,,-18.7669,46.8691,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/3/20,Madagascar,,-18.7669,46.8691,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/4/20,Madagascar,,-18.7669,46.8691,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/5/20,Madagascar,,-18.7669,46.8691,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/6/20,Madagascar,,-18.7669,46.8691,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/7/20,Madagascar,,-18.7669,46.8691,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/8/20,Madagascar,,-18.7669,46.8691,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/9/20,Madagascar,,-18.7669,46.8691,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/10/20,Madagascar,,-18.7669,46.8691,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/11/20,Madagascar,,-18.7669,46.8691,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/12/20,Madagascar,,-18.7669,46.8691,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/13/20,Madagascar,,-18.7669,46.8691,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/14/20,Madagascar,,-18.7669,46.8691,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/15/20,Madagascar,,-18.7669,46.8691,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/16/20,Madagascar,,-18.7669,46.8691,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/17/20,Madagascar,,-18.7669,46.8691,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/18/20,Madagascar,,-18.7669,46.8691,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/19/20,Madagascar,,-18.7669,46.8691,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/20/20,Madagascar,,-18.7669,46.8691,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/21/20,Madagascar,,-18.7669,46.8691,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/22/20,Madagascar,,-18.7669,46.8691,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/23/20,Madagascar,,-18.7669,46.8691,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/24/20,Madagascar,,-18.7669,46.8691,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/25/20,Madagascar,,-18.7669,46.8691,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/26/20,Madagascar,,-18.7669,46.8691,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/27/20,Madagascar,,-18.7669,46.8691,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/28/20,Madagascar,,-18.7669,46.8691,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/29/20,Madagascar,,-18.7669,46.8691,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/1/20,Madagascar,,-18.7669,46.8691,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/2/20,Madagascar,,-18.7669,46.8691,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/3/20,Madagascar,,-18.7669,46.8691,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/4/20,Madagascar,,-18.7669,46.8691,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/5/20,Madagascar,,-18.7669,46.8691,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/6/20,Madagascar,,-18.7669,46.8691,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/7/20,Madagascar,,-18.7669,46.8691,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/8/20,Madagascar,,-18.7669,46.8691,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/9/20,Madagascar,,-18.7669,46.8691,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/10/20,Madagascar,,-18.7669,46.8691,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/11/20,Madagascar,,-18.7669,46.8691,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/12/20,Madagascar,,-18.7669,46.8691,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/13/20,Madagascar,,-18.7669,46.8691,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/14/20,Madagascar,,-18.7669,46.8691,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/15/20,Madagascar,,-18.7669,46.8691,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/16/20,Madagascar,,-18.7669,46.8691,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/17/20,Madagascar,,-18.7669,46.8691,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/18/20,Madagascar,,-18.7669,46.8691,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/19/20,Madagascar,,-18.7669,46.8691,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/20/20,Madagascar,,-18.7669,46.8691,3,3,0,,1.5,,0,0,0,,0,,0,3,1,0,0,0,0,0,0,0,0,0
3/21/20,Madagascar,,-18.7669,46.8691,3,0,3,,1.5,1.4,0,0,0,,0,,0,3,2,0,0,0,0,0,0,0,0,0
3/22/20,Madagascar,,-18.7669,46.8691,3,0,0,,1.5,1.4,0,0,0,,,,0,3,3,0,0,0,0,0,0,0,0,0
1/22/20,Malaysia,,2.5,112.5,0,0,0,1.0,0,1.0,0,0,0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0
1/23/20,Malaysia,,2.5,112.5,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/24/20,Malaysia,,2.5,112.5,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/25/20,Malaysia,,2.5,112.5,3,3,0,,1.5,,0,0,0,,0,,0,3,1,0,0,0,0,0,0,0,0,0
1/26/20,Malaysia,,2.5,112.5,4,1,3,2.1,2,1.1,0,0,0,,0,,0,4,2,0,0,0,0,0,0,0,0,0
1/27/20,Malaysia,,2.5,112.5,4,0,1,,0.5,5.6,0,0,0,,0,,0,4,3,0,0,0,0,0,0,0,0,0
1/28/20,Malaysia,,2.5,112.5,4,0,0,,0,,0,0,0,,0,,0,4,4,0,0,0,0,0,0,0,0,0
1/29/20,Malaysia,,2.5,112.5,7,3,0,0.9,1.5,1.9,0,0,0,,0,,0,7,5,1,0,0,0,0,0,0,0,0
1/30/20,Malaysia,,2.5,112.5,8,1,3,4.9,2,2.5,0,0,0,,0,,0,8,6,2,0,0,0,0,0,0,0,0
1/31/20,Malaysia,,2.5,112.5,8,0,1,,0.5,11.2,0,0,0,,0,,0,8,7,3,0,0,0,0,0,0,0,0
2/1/20,Malaysia,,2.5,112.5,8,0,0,,0,,0,0,0,,0,,0,8,8,4,0,0,0,0,0,0,0,0
2/2/20,Malaysia,,2.5,112.5,8,0,0,,0,,0,0,0,,0,,0,8,9,5,0,0,0,0,0,0,0,0
2/3/20,Malaysia,,2.5,112.5,8,0,0,,0,,0,0,0,,0,,0,8,10,6,0,0,0,0,0,0,0,0
2/4/20,Malaysia,,2.5,112.5,10,2,0,2.8,1,5.6,0,0,0,,0,,0,10,11,7,0,0,0,0,0,0,0,0
2/5/20,Malaysia,,2.5,112.5,12,2,2,3.5,2,3.5,0,0,0,,0,,0,12,12,8,0,0,0,0,0,0,0,0
2/6/20,Malaysia,,2.5,112.5,12,0,2,,1,8.4,0,0,0,,0,,0,12,13,9,0,0,0,0,0,0,0,0
2/7/20,Malaysia,,2.5,112.5,12,0,0,,0,,0,0,0,,0,,1,11,14,10,0,0,0,0,0,0,0,0
2/8/20,Malaysia,,2.5,112.5,16,4,0,1.9,2,3.8,0,0,0,,0,,1,15,15,11,0,0,0,0,0,0,0,0
2/9/20,Malaysia,,2.5,112.5,16,0,4,,2,5.3,0,0,0,,0,,1,15,16,12,0,0,0,0,0,0,0,0
2/10/20,Malaysia,,2.5,112.5,18,2,0,5.3,1,10.5,0,0,0,,0,,1,17,17,13,0,0,0,0,0,0,0,0
2/11/20,Malaysia,,2.5,112.5,18,0,2,,1,11.9,0,0,0,,0,,3,15,18,14,0,0,0,0,0,0,0,0
2/12/20,Malaysia,,2.5,112.5,18,0,0,,0,,0,0,0,,0,,3,15,19,15,0,0,0,0,0,0,0,0
2/13/20,Malaysia,,2.5,112.5,19,1,0,10.5,0.5,21.0,0,0,0,,0,,3,16,20,16,0,0,0,0,0,0,0,0
2/14/20,Malaysia,,2.5,112.5,19,0,1,,0.5,22.4,0,0,0,,0,,3,16,21,17,0,0,0,0,0,0,0,0
2/15/20,Malaysia,,2.5,112.5,22,3,0,3.7,1.5,7.5,0,0,0,,0,,7,15,22,18,0,0,0,0,0,0,0,0
2/16/20,Malaysia,,2.5,112.5,22,0,3,,1.5,7.0,0,0,0,,0,,7,15,23,19,0,0,0,0,0,0,0,0
2/17/20,Malaysia,,2.5,112.5,22,0,0,,0,,0,0,0,,0,,7,15,24,20,0,0,0,0,0,0,0,0
2/18/20,Malaysia,,2.5,112.5,22,0,0,,0,,0,0,0,,0,,13,9,25,21,0,0,0,0,0,0,0,0
2/19/20,Malaysia,,2.5,112.5,22,0,0,,0,,0,0,0,,0,,15,7,26,22,0,0,0,0,0,0,0,0
2/20/20,Malaysia,,2.5,112.5,22,0,0,,0,,0,0,0,,0,,15,7,27,23,0,0,0,0,0,0,0,0
2/21/20,Malaysia,,2.5,112.5,22,0,0,,0,,0,0,0,,0,,15,7,28,24,0,0,0,0,0,0,0,0
2/22/20,Malaysia,,2.5,112.5,22,0,0,,0,,0,0,0,,0,,15,7,29,25,0,0,0,0,0,0,0,0
2/23/20,Malaysia,,2.5,112.5,22,0,0,,0,,0,0,0,,0,,15,7,30,26,0,0,0,0,0,0,0,0
2/24/20,Malaysia,,2.5,112.5,22,0,0,,0,,0,0,0,,0,,18,4,31,27,0,0,0,0,0,0,0,0
2/25/20,Malaysia,,2.5,112.5,22,0,0,,0,,0,0,0,,0,,18,4,32,28,0,0,0,0,0,0,0,0
2/26/20,Malaysia,,2.5,112.5,22,0,0,,0,,0,0,0,,0,,18,4,33,29,0,0,0,0,0,0,0,0
2/27/20,Malaysia,,2.5,112.5,23,1,0,2.8,0.5,5.6,0,0,0,,0,,18,5,34,30,0,0,0,0,0,0,0,0
2/28/20,Malaysia,,2.5,112.5,23,0,1,,0.5,7.0,0,0,0,,0,,18,5,35,31,0,0,0,0,0,0,0,0
2/29/20,Malaysia,,2.5,112.5,25,2,0,1.8,1,3.5,0,0,0,,0,,18,7,36,32,0,0,0,0,0,0,0,0
3/1/20,Malaysia,,2.5,112.5,29,4,2,1.2,3,1.6,0,0,0,,0,,18,11,37,33,0,0,0,0,0,0,0,0
3/2/20,Malaysia,,2.5,112.5,29,0,4,,2,3.8,0,0,0,,0,,18,11,38,34,0,0,0,0,0,0,0,0
3/3/20,Malaysia,,2.5,112.5,36,7,0,1.1,3.5,2.2,0,0,0,,0,,22,14,39,35,0,0,0,0,0,0,0,0
3/4/20,Malaysia,,2.5,112.5,50,14,7,0.7,10.5,0.9,0,0,0,,0,,22,28,40,36,0,0,0,0,0,0,0,0
3/5/20,Malaysia,,2.5,112.5,50,0,14,,7,2.8,0,0,0,,0,,22,28,41,37,0,0,0,0,0,0,0,0
3/6/20,Malaysia,,2.5,112.5,83,33,0,0.6,16.5,1.2,0,0,0,,0,,22,61,42,38,0,0,0,0,0,0,0,0
3/7/20,Malaysia,,2.5,112.5,93,10,33,4.3,21.5,2.0,0,0,0,,0,,23,70,43,39,0,0,0,0,0,0,0,0
3/8/20,Malaysia,,2.5,112.5,99,6,10,8.2,8,6.1,0,0,0,,0,,24,75,44,40,0,0,0,0,0,0,0,0
3/9/20,Malaysia,,2.5,112.5,117,18,6,2.9,12,4.4,0,0,0,,0,,24,93,45,41,1,0,0,0,0,0,0,0
3/10/20,Malaysia,,2.5,112.5,129,12,18,5.4,15,4.3,0,0,0,,0,,24,105,46,42,2,0,0,0,0,0,0,0
3/11/20,Malaysia,,2.5,112.5,149,20,12,3.7,16,4.6,0,0,0,,0,,26,123,47,43,3,0,0,0,0,0,0,0
3/12/20,Malaysia,,2.5,112.5,149,0,20,,10,8.6,0,0,0,,0,,26,123,48,44,4,0,0,0,0,0,0,0
3/13/20,Malaysia,,2.5,112.5,197,48,0,1.8,24,3.6,0,0,0,,0,,26,171,49,45,5,0,0,0,0,0,0,0
3/14/20,Malaysia,,2.5,112.5,238,41,48,2.9,44.5,2.7,0,0,0,,0,,35,203,50,46,6,0,0,0,0,0,0,0
3/15/20,Malaysia,,2.5,112.5,428,190,41,0.7,115.5,1.2,0,0,0,,0,,42,386,51,47,7,1,0,0,0,0,0,0
3/16/20,Malaysia,,2.5,112.5,566,138,190,2.0,164,1.6,0,0,0,,0,,42,524,52,48,8,2,0,0,0,0,0,0
3/17/20,Malaysia,,2.5,112.5,673,107,138,3.4,122.5,3.0,2,2,0,,1,,49,622,53,49,9,3,0,1,0,0,0,0
3/18/20,Malaysia,,2.5,112.5,790,117,107,3.7,112,3.9,2,0,2,,1,1.4,60,728,54,50,10,4,0,2,0,0,0,0
3/19/20,Malaysia,,2.5,112.5,900,110,117,4.6,113.5,4.5,2,0,0,,0,,75,823,55,51,11,5,0,3,0,0,0,0
3/20/20,Malaysia,,2.5,112.5,1030,130,110,4.4,120,4.8,3,1,0,1.4,0.5,2.8,87,940,56,52,12,6,1,4,0,0,0,0
3/21/20,Malaysia,,2.5,112.5,1183,153,130,4.3,141.5,4.7,4,1,1,2.1,1,2.1,114,1065,57,53,13,7,2,5,0,0,0,0
3/22/20,Malaysia,,2.5,112.5,1306,123,153,6.1,138,5.4,10,6,1,0.5,3.5,0.8,139,1157,58,54,14,8,3,6,1,0,0,0
1/22/20,Maldives,,3.2028,73.2207,0,0,0,1.0,0,1.0,0,0,0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0
1/23/20,Maldives,,3.2028,73.2207,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/24/20,Maldives,,3.2028,73.2207,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/25/20,Maldives,,3.2028,73.2207,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/26/20,Maldives,,3.2028,73.2207,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/27/20,Maldives,,3.2028,73.2207,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/28/20,Maldives,,3.2028,73.2207,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/29/20,Maldives,,3.2028,73.2207,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/30/20,Maldives,,3.2028,73.2207,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/31/20,Maldives,,3.2028,73.2207,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/1/20,Maldives,,3.2028,73.2207,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/2/20,Maldives,,3.2028,73.2207,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/3/20,Maldives,,3.2028,73.2207,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/4/20,Maldives,,3.2028,73.2207,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/5/20,Maldives,,3.2028,73.2207,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/6/20,Maldives,,3.2028,73.2207,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/7/20,Maldives,,3.2028,73.2207,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/8/20,Maldives,,3.2028,73.2207,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/9/20,Maldives,,3.2028,73.2207,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/10/20,Maldives,,3.2028,73.2207,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/11/20,Maldives,,3.2028,73.2207,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/12/20,Maldives,,3.2028,73.2207,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/13/20,Maldives,,3.2028,73.2207,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/14/20,Maldives,,3.2028,73.2207,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/15/20,Maldives,,3.2028,73.2207,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/16/20,Maldives,,3.2028,73.2207,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
